"Встречаются два моряка, а один говорит:
- Я не моряк.",2604,322
"На первом свидании девушка так разнервничалась, что поцеловала свою руку.",2081,250
"Боюсь огорчить, но результаты Вашего вскрытия не очень хорошие.",2018,269
"В случае стресса разбить стекло и погладить котёнка.",4920,796
"Глаза у меня добрые, но рубашка смирительная.",4390,754
"Дело и зайца выебанного не стоит..",2337,237
"Смешанные чвусавт",2260,311
"- Ну! Как вам наш повар?
- Ммммм! Замечательно!
- Это я его приготовил!",3176,452
"Убил женщину — спас цветок.",2321,283
"Физически здесь, а умственно - отсталый.",2655,352
"Назвался эксгибиционистом - показывай.",2964,343
"А мы тут… шлюшками балуемся.",4337,448
"Одна голова хорошо, а голова с туловищем лучше.",3628,554
"Мне так не хватает тебя, кальций.",3599,414
"Матрёшки живут душа в душу.",2375,324
"Открыл окно чтоб выпустить муху, впустил комара и свидетеля Иеговы.",4321,620
"Женатых мужчин легко узнать по брачному выражению лица.",2701,389
"Запомните: ставить лишние запятые, ещё хуже чем пропускать их.",2208,257
"— А чего без изотопа пришла?
— Мы полураспались.",4495,651
"Иисус видит, какой ты на самом деле гнусный пиздюк.",2076,222
"Стараюсь бережно относиться к технике. Когда произойдет восстание машин, не хочу, чтобы какой-нибудь миксер на меня нажаловался.",2894,454
""1С: Черная бухгалтерия"",2339,360
"Учительница русского языка наклала на себя руки.",3266,444
"Всего, чего я не добился в этой жизни, я не добился сам!",3153,507
"Представляю, каким злым был чувак из «Пилы», когда у него велосипеда не было.",3402,507
"Мужик в Древнем Риме заходит в бар, поднимает два пальца и говорит:
-Мне пять пива, пожалуйста.",3919,668
"Фестиваль небогатых музыкальных коллективов «Рок за сырок».",5735,987
"Мой распорядок дня:
- Подъём
- Здоровый завтрак
- Тренировка
- Работа в приюте
- Помощь детям
- Уборка мусора
- Волонтёрство
- Ложь про распорядок дня.",1897,165
"Не понимаю, какой интерес может представлять женщина для мужчины, если она не может взять интеграл?",2873,418
"На мое творчество оказали влияние Рембрандт, Шагал и пары бензина в гараже.",2658,385
"Кажется, я начал замечать взаимосвязь между «Сегодня я приготовил еду» и «Что-то меня подташнивает».",2496,331
"Полиция уже два года не может поймать за руку директора вазелинового завода.",4924,737
"Тимур и его проблемы.",1849,182
"Быстро поднятая самооценка не считается упавшей.",5373,943
"Где-то в пустыне на пятые сутки:
-Смотри, две старые тетки в блестящих костюмах поют песни и нелепо танцуют .Что это?
-Успокойся. Это Мираж.",5022,672
"- Книга интересней.
- Чем фильм?
- Чем ты.",6183,936
"— А благодарности будут?
— Спасибо за вопрос!",2034,223
"Послушай, ублюдок, единственная причина, по которой я не стану избивать тебя до фарша — это то, что я трусливый дрищ без грамма мышц.",3145,339
"M&M's. Тает во рту, а не во рте.",2887,444
"Она сидела за роялем и тонкими изящными пальцами перебирала карбюратор.",5099,893
"- Мне кажется это черное платье меня полнит!
- Бляя, она не умерла.",3419,451
"Секрет долголетия прост. Но секрет есть секрет.",5913,972
"— Объясните, почему вы разводитесь?
— Потому что поженились.",5026,656
"Тоталитаризм, жара, июль.",3980,638
"Я поняла почему среди женщин нет великих физиков. Вчера присела почитать "Квантовую вероятность", так у меня котлеты сгорели.",4473,699
"Время расставить все подпорки под Д.",2858,419
"Штраф за вожделение в нетрезвом виде.",3360,466
"Ты мой личный сорт героина. Мне тебя менты подкинули.",2130,225
"- У Вас не будет позвонить?
- Извините, бросил. Не звоню.",5969,950
"— В графе «имя заемщика» Вы написали «возбужденный сырок». Это Ваше настоящее имя?
— Нет, разумеется. Ты ебанутый?",2901,343
"Как поставить человека в неудобное положение: если вам кто-то расскажет шутку про изнасилование, начните рыдать в голос.",2302,193
"У тебя огромный дом и стройное тело, ты добытчик и победитель по жизни, но она все равно не дает? Возможно, ты муравей.",4018,506
"Эй, моряк, ты слишком долго плавал.
Я уже успела протрезветь.",2577,259
"Трупик Рубика.",2109,246
"Компот из, сука, фруктов.",4873,649
"Уже несколько дней идет дождь,
у моей супруги страшная депрессия,
она стоит и постоянно смотрит в окно.
Если и дальше будет идти дождь
придётся запустить её вовнутрь.",6492,1018
"Мои волшебные брюки меняют цвет, когда рядом опасность.",2494,279
"Преврати окружающую тебя среду в окружающую тебя субботу!",4399,776
"Уже 24 года принципиально не езжу в Лондон",4394,436
"- Мама, я шла из школы и пошел сильный дождь.Я увидела на дороге маленького промокшего котенка,не удержалась и сожрала его. В общем, на меня не разогревай.",3901,586
"Долго любовался натюрмортом, пока не выяснил, что это портрет.",2266,307
"Ничего, будут и на нашей улице танки.",1828,289
"Иногда хочется простого человеческого счастья – стоять в рыцарском костюме в тазике с азотом и кормить пуделя щебнем.",3779,742
"- Будешь сигарету?
- Мне 14!
- Одновременно??",4075,449
"Идет Тимоти Лири по лесу, смотрит — машина горит, пламенеет, миллиардами языков пламени, вырывающихся из чрева металлического монстра озаряет переливающуюся всеми оттенками зеленого листву. Каждый язык брызжет тысячами искр, оставляя следом за собой причудливую, невероятную игру невозможных фантастических форм. Пригляделся — «а, нет, показалось»",4408,819
"Знаете, как бывает: едешь в автобусе и так сильно писать захотелось, а под рукой ни ручки, ни бумаги.",4326,623
"- Я так давно у вас не была, а это что ваша младшенькая?
- Нет, что вы! Это балкон.",2654,449
"В связях, порочащих меня, принимаю активное участие.",3633,533
"В поездах исчезли стаканы с подстаканниками. Что дальше? Они уберут звук "тыдыщ-тыдыщ"?",6876,1038
"Говоря сухим языком цифр, семь хуёв тебе в сраку.",3261,268
"Народная примета: человек, который стоит перед тобой у банкомата, всегда тупой.",4646,694
"Весь мир — театр, а все люди в нём стоят в очереди в гардероб и матерятся.",3067,470
"Во тьме ночной, при свете дня – кругом какая-то хуйня.",3473,409
"Огни ночного голода в холодильнике.",2986,396
"Таня уже год не может записаться к парикмахеру, потому что девушка не должна звонить первой.",5262,716
"Если тебя просят сделать фотографию — значит ты самый уродливый в компании.",3012,394
"И я сказал: вот увидите, пройдут годы. И я оказался прав. Годы прошли.",4279,608
"Если сотрудник ЗАГСа вам не улыбается, то, скорее всего, это какой-то развод.",5745,815
"Зaрaботaл гaстрит. Тeпeрь родитeли нe скaжут, что я ничeго нe зaрaбaтывaю.",2607,327
"Написал в резюме «У меня ваша дочь».",2242,285
"Те, кто делит людей на категории — уроды. Остальные — молодцы.",3592,487
"Я за гурманное отношение к животным!",2571,353
"Видеть жениха в свадебном платье невесты до свадьбы - плохая примета.",5356,804
"Учёные-людоеды вывели людей без косточек.",2612,367
"Сколько нужно лампочек, чтобы поменять человека?",2699,460
"Не думай о людишках свысока.",6786,968
"Человеку нужен чебурек.",1776,185
"Один раз отмерь, семь раз отрежь и отдай коту.",1996,291
"Как корабль назовёшь, так на нём и напиши.",6778,960
"И чтобы доказать вам, что я не бездушный бессердечный сноб, сейчас я заставлю своего одноногого раба Егорку станцевать вам сальсу. Егорка, выходи.",3794,634
"Если хочешь быть плохой девочкой - развернись по двойной сплошной, выключи фары и задним ходом подрежь трамвай.",2318,359
"- Что нам нужно?!
- Слуховые аппараты!!
- Когда нам это нужно?!
- Слуховые аппараты!!",6221,939
"За мой стиль, ум и смелость друзья называют меня безвкусным трусливым дебилом.",4162,558
"Буду любить себя вечно и умру в один день.",4115,523
"Тренер всегда говорил: "Нет буквы "я" в слове "команда"!" И был прав, действительно нет.",4124,509
"Если серьёзно..я не серьёзный человек.",1834,271
"Если заканчивать любое утверждение фразой "или нет", получается забавно. Или нет.",7516,1145
"Так не доставайся же я никому!",3277,389
"Ему не хватило смелости подсесть к ней, поэтому он подсел на героин.",3302,381
"Я убью каждого, кто помешает мне убивать всех подряд.",2099,242
"Молись, чтобы Иисус не узнал.",2221,273
"Я ведь почему раньше злой был. Потому что я и сейчас злой.",4658,744
"Не понимаю людей, которые сидят летом в пыльных, вонючих городах. Ведь можно лежать.",2717,348
"- Вы так молодо выглядите, в чём ваш секрет?
- Мне восемнадцать",8292,1114
"Про таких как я говорят: "Лучше один раз увидеть, чем сто раз увидеть".",5412,667
"Вам знакомо ощущение, когда девушка смотрит вам прямо в глаза через зал полный народа, и говорит: "да, ваша честь, это он!"?",1871,188
"Мой сердечно-сосудистый друг.",3416,454
"Сколько раз тебе повторять: не говори с полным чмом.",3828,505
"Борись с системой – не борись с системой.",4169,671
"Если бы я вдруг стал женщиной, то первое, что сделал бы — порадовался. Потом расстроился. Порадовался. Расстроился. Порадовался. Расстроился...",4931,669
"Я одеваюсь только в самых дорогих продуктовых магазинах.",2678,316
"Всё брошу и уйду в монархи.",6289,1145
"А наш спонсор — отель «Развитие». Счастлив только тот, кто остановился в «Развитии»!",7261,1217
"Выйди замуж и зайди как полагается!",3583,525
"А если все не пойдут с крыши прыгать, ты тоже не пойдёшь?",2631,414
"Скалолаз-алкоголик сорвался.",2531,361
"Посмотрите на лучшего в мире мужчину и на меня, на лучшего в мире мужчину и на меня. Да, ваш взгляд неподвижен.",4141,552
"— Алло, это секс по телефону?
— Да, а что вы хотели?",1945,258
"Прекрасное жестоко, не будь ко мне далеко.",1911,233
"Судя по усталому виду и красным глазам, дилер явно не досыпал.",2724,380
"Раньше я был бедным, но потом купил словарь синонимов и стал нищим, неимущим и несостоятельным.",5242,712
"Единственная проблема атеизма в том, что есть миллионы людей, которые должны гореть в аду. А ада нет.",5926,1114
"Тест: кто ты из фигурок тетриса?

Тебя все вечно ждут. Когда ты, наконец, являешься, тебе безумно рады. Но спустя какое-то время тебя становится слишком много, и все злятся — лучше бы ты пришел раньше! Ты — Палка.

С тобой просто. Ты всегда найдешь себе место, даже если для этого тебе придется под кого-то подстроиться. Но ты приносишь не так много счастья, поэтому тебе не очень рады. Ты — Зигзаг.
Expand text..",3026,623
"Слова ранят, особенно если это слова «избейте его камнями и палками».",2237,325
"Ударим гомосексуализмом по женскому зазнайству!",2362,250
"Сегодня всемирный день недели!",2569,409
"Любовница от первого брака.",2911,311
"Я начал пить для того, чтобы использовать это, как оправдание за свое поведение.",2724,390
"Молодой человек, у вас харизма расстегнута.",2927,375
"Подвёл черту. Блин, теперь стыдно перед ней.",2888,382
"Клуб грустных и бестолковых.",2292,341
"Алиса, в стране пиздец.",7098,962
"Утренний кофе это единственное, что отделяет нас от зомби апокалипсиса.",2788,583
"Я вовсе не тупая! Просто у меня кость глупая.",3223,424
"Я не знаю сколько у меня проблем, потому что математика это одна из них.",4735,711
"Жертвой серийного ребенка стали уже семь педофилов.",2710,347
"– А у нас в квартире газ! А у вас?
– А у нас водопровод! Вот!
– А у нас кондиционер.
– Ссука...",3845,530
"- Дорогой, надо помыть посуду, где у нас тряпка?
- Я здесь.",5686,781
"Каждый раз, начиная идти к успеху, я спотыкаюсь где-то между ноутбуком и диваном.",3425,548
"- Доктор, я буду жить?
- А смысл?",3979,612
"Как много девушек хороших, а я люблю женатого.",2321,224
"Признаки того, что вы - непризнанный гений:
1. Вас не признают
2. Вы гений",6590,1178
"Ответ всегда скрыт в самом вопросе. Например: "Кем бы я хотел работать трактористом?"",4109,666
"В идеальной паре парень выше девушки ровно на одну ступень эволюции.",2269,306
"- Сколько ложек сахара?
- Две, но что б я видел.",2132,281
"Очень злые пчелы тайком какают в мед.",2990,456
"Одна девочка была такой шлюхой, что даже с бабушками около подъезда не здоровалась.",2175,231
"Обстановка моей квартиры настолько убогая, что каждый раз, когда я привожу кого-нибудь в гости, приходится кричать «Ой, меня ограбили!»",2758,324
"Графиня увидела издалека англичанина:
-Здравствуйте, сэр.
-Пошла нахуй.
Это был не англичанин.",3763,506
"Священника, который не верил в теорию Дарвина, убил и съел более сильный и приспособленный священник.",5518,965
"Время пролетает незаметно: сел за комп в 11-00, а встал в 34 года.",2951,416
"Параноев ковчег.",3359,570
"О буддизме либо ничего, либо нечего.",2602,343
"- Официант, запишите это на счет моей совести.",1874,246
"Девушка с плохой фантазией ласково называет своего парня "Мой парень".",4427,580
"Женщины с Венеры, мужчины - нормальные, адекватные люди.",1756,251
"Хотелось бы научиться признавать свои ошибки. Хотя кого я обманываю, какие у меня нахрен ошибки?",3842,723
"Чернила кончились, пишу кровью. Да и она, кстати, тоже заканчивается..",2220,278
"Волга впадает в депрессию.",1796,211
"Я тучка, тучка, тучка, я вовсе не менеджер по продажам с двумя детьми и ипотекой.",5156,733
"Из-за шизофрении распалась труппа театра одного актёра.",4699,760
"Я готов поспорить, что ты моешься голой, шлюха.",4014,379
"Когда покидать корабль капитану, если он - крыса?",3034,470
"Карлик устроил пьяную драку в мини-баре.",2244,291
"У Вас такое интеллигентное лицо, Вы, случайно, не интеллигент?",2320,339
"Ошибки учатся на мне.",3295,560
"Легкий способ бросить поднять.",1883,286
"— Я трахал ее потому что люблю тебя, глупенькая!",3568,351
"Если на бегах постоянно ставить на одну и ту же лошадь, она в конце концов начнет с вами здороваться.",1920,224
"Дома его ждали молодое пиво и холодная жена.",1956,214
"Настроил гитару против себя.",4415,672
"Купил живой йогурт, убил и съел.",3424,564
"Хочу сказать спасибо гравитации! Если бы не она, я бы тут сейчас не стоял.",5366,860
"- Дорогой, пожелай мне что-нибудь приятное на ночь.
- Приятного аппетита!",3901,637
"— Извините, а вы не тот, которого все принимают за другого?
— Нет!",2088,326
"- Любит, не любит, любит, не любит...
- Доктор, оставьте в покое мои зубы.",2094,354
"— Смотри. Видишь вон там Полярная звезда.
— Да.
— Давай поебемся?",3706,382
"Светит солнышко, дует свежий ветер, поют птички. Идеальная погода, чтобы немного приоткрыть окно.",2406,319
"Отдам крокодила в хорошие, вкусные руки.",2551,372
"- Хочешь, я научу тебя летать?
- Может, не стоит. Все-таки 300 пассажиров?",3816,572
"Если ты в праздники вечером сидишь один дома — не расстраивайся. Подожди немного и вот сейчас расстраивайся.",2403,323
"- Спасибо за пилочку в пироге, теперь у меня самые ухоженные ногти в камере!",2044,193
"- Любимая, ты где?
- Дорогой, я в машине: а за мной гонится трамвай: я не знаю куда ехать!
- Съезжай с рельсов и включи навигатор:
- Не включу! Я с ним поругалась!",2226,389
"Мне так хорошо с собой. Жаль только, что нам со мной негде жить.",1936,201
"Люк, я твой отец, твою мать.",3159,428
"Фу, какая поганая песня! Запомню-ка я её текст.",4287,625
"— Не поможете на ту сторону перейти?
— Конечно, только зелёный свет загорится
— На зелёный, милок, я и сама могу ...",2048,310
"Ищу опытного верстальщика, который поможет наверстать упущенное.",7786,1331
"- У тебя была женщина?
- Да.
- Ну и как?
- На вкус, как курица.",2462,344
"C криком «Я лечу!» мой лечащий врач выбросился из окна.",2193,328
"Одна голова хорошо, а одна нога — плохо.",4064,638
"-Ну, вот и все.
-Что, сделал?
-Нет, сломал.",4210,757
"Я за однополые драки!",5013,721
"Храбрость и трусость. Верность и предательство. Любовь и ненависть. Спрашивайте во всех книжных магазинах страны — словарь антонимов.",4286,709
"Какую фразу запикивают на радиостанции "Маяк" в конце каждого часа?",2005,268
"- Без еды можно прожить месяц..
- Можно, а смысл?
- А без смысла можно прожить всю жизнь...",6398,1174
"Плодитесь и ягодитесь.",2428,348
"— Доктор, наверное, я эксгибиционист.
— Вижу..",2692,395
"Я больше не будду.",2480,351
"Я не сдамся в рагу.",5112,768
"Вы что вчера делали?
- Пили.
- А что вчера было?
- Деньги.",4313,677
"Ничто так не убивает людей, как убийца.",6122,840
"Жизнеспособный организм должен справляться с сегоднем самостоятельно.",2344,440
"Я умею четко и ясно донести свою мысль, если вы понимаете, о чем я.",2431,409
"Если вы больше не можете спорить с женщиной, просто бросьте ей что-нибудь блестящее.",4430,832
"Почта России - еще не все потеряно!",4132,722
"Шумел камыш, деревья гнулись. Не плачь, малыш. Все ебанулись.",2334,270
"Я не из тех, кто самоутверждается, оскорбляя других. С вами, дебилами, хрен самоутвердишься.",3317,424
"пингвины мрачною толпою
бегут моржам наперерез
кто с жаждой крови и разврата
кто без",5251,975
"— Поцелуй меня в знак примирения!
— А где он у тебя?",5294,909
"В психиатрическую больницу доставлены люди, утверждающие что видели работу дорожных служб.",3930,626
"Жаба душила Ивана-царевича до тех пор, пока он на ней не женился.",2122,312
"Я не пользовался английскими словами ещё до того, как это стало главным течением.",1787,208
"- "Спасибо тебе!" поблагодарила Му-Му, спасшего её человека.
- ААА!!! говорящая собака!!
- ААА!!! говорящий мужик!!",3407,466
"Стакан пустоты наполовину пессимист.",2645,488
"Чупа-чупс со вкусом квартиры в Москве.",4636,693
"Общественно-политическое движение "Писатели против ветра!".",2069,341
"Если вы ночью заблудились в лесу, посмотрите на Полярную звезду. Она ничтожно мала, по сравнению с вашими проблемами.",6391,1147
"У всех есть странности. Если у тебя нет странностей, ты странный.",4068,692
"Она была очень красива и слегка умна.",2744,371
""Клиника пластической хирургии ищет вас, уроды!"",2867,404
"Немногие знают, что все небесные фонарики приземляются в Китае с подробными фотографиями России с высоты птичьего полета.",2507,340
"У моего комплекса неполноценности мания величия.",2376,372
"Скульптура "Женщина-Геракл, разрывающая мозг льва".",1991,345
"Ухо горло нож",2821,375
"такие смешаные чувства
испытываешь ты когда
проходит мимо стая зомби
в напрасном поиске мозгов",2607,466
"– Мама, а кто такой «хуйло»?
– Кто научил тебя такому плохому слову, сыночек?
– Жизнь.",2075,251
"Каждый Охотник Желает Знать, Где Кончается Та Грань, Которая Отделяет Человека От Животного.",2444,416
"если ты настоящий мужик,
а кругом одни пидорасы...
есть вероятность, что тебя пригласят на танец.",2401,317
"Я то думал, ты порядочная девушка, а ты ничего так, нормальная оказалась.",2712,381
"В зеркале заметил у себя какие-то небольшие глаза над мешками..",5578,849
"Мальчиш-Кибальчиш, Мальчиш-Плохиш и Мальчиш-В-Зависимости-От-Ситуации-Поступаш.",3757,639
"Давай поживем позже, я щас на работе.",4275,812
"Мальчиков усыновляют, девочек удочеряют, а кротов укрощают.",3191,466
"Матросы прислали на программу "Что? Где? Когда?" пустой конверт.",2281,360
"- Официант, у меня в супе какая-то гадость! А, постойте, это мое отражение.",1968,288
"Котопёс Павлова-Шредингера.",3588,630
"Иногда мне в голову лезут странные мюсли.",2831,398
"Жили–были, умерли–бумерли.",3352,471
"Мой стоматолог сказал, что у меня кариес, и дал мне зубную пасту, которой пользуется сам. Потом зубную щетку, полотенце и предложил жить вместе.",3900,499
"Почему вегетарианцы не едят животных умерших своей смертью?",2356,324
"— Сколько нужно психиатров, чтобы вкрутить лампочку?
— Не знаю. Сколько?
— Восемь.
— Почему восемь?
— Ой, только давайте без психоанализа.",2731,408
"- Нет! - согласилась она.",8368,1539
"Если бы Гитлер жил в наше время - он бы смешно ловил маршрутку.",4641,707
"Меня выгнали из дома за непосещаемость.",3698,498
"- как говорится, меньше знаешь, лучше спишь
- смотря с кем",1957,201
"Я упал в обморок, но не показал и виду.",2056,250
"И волки сыты, и овцы целы, и пастух все равно уже старый был.",5788,968
"Восьмичасовой рабочий сон.",2412,323
"С тех пор как мы встретились, я думаю только о себе.",2857,364
"Что-то ты сегодня выглядишь усталым.. Плечики чтоли отпорол от пиджака?",3075,425
"Один человек мечтал стать неудачником. И не смог.",2655,418
"Встречайте! Новый "Орбит" со смещенным центром тяжести: вкусно справа.",3602,550
"За свои грехи вы еще поплатитесь в судный день. Для остального есть мастеркард.",2914,557
"Джаред Лето не любит секс на первом свидании. Надоела ему эта рутина.",2221,167
"Огонь, вода и мелкие трупы.",2272,308
"Женщина-кошка сама бросается под пулю, когда у злодея есть лазерный прицел.",1789,262
"Микроволновка меня немножко волнует, самую малость.",1772,245
"Всё-таки, из меня вышел хороший человек.
Плохой остался.",3830,657
"Скальпель, топор и самурайский меч помогут вам раскрыться с неожиданной стороны.",2099,384
"Выиграл два билета в кино! Сходил два раза..",2198,258
"Татуировка делается в 4 этапа: эскиз; сама работа; заживление; ответы на вопросы умственно отсталых людей.",4714,680
"Читал между строк. Скучно — одни пробелы.",2888,470
"После семейного скандала жена так холодно посмотрела на мужа, что он простудился.",3118,478
"Официант, у меня в жизни говно.",2155,261
"Он не мог оторвать от неё глаз..
Пришлось оторвать ухо.",2284,361
"C понедельника я собираюсь перестать пытаться начать новую жизнь.",4862,897
"Как говорили плантаторы, nigga — лучший подарок.",2225,371
"Самые лучшие повара - мужчины. Самые лучшие поварихи - женщины.",4515,689
"Что значит «много»? Я пью пропорционально содеянному.",3044,502
"Чтобы носить очки, мало быть умным, надо ещё и плохо видеть.",3023,462
"Рок-группа «Плутоний» объявила о своём полураспаде.",5105,721
"Британские ученые выяснили что не зная как у тебя дела, люди способны прожить ещё очень много лет.",3210,527
"— Разговор с тобой, как разминирование боеприпаса времен войны - фиг знает в какой момент рванёт и по какой причине.
— Я стараяя!?!?",4369,773
"Наблюдал, как спрос рождает предложение. Душераздирающее зрелище.",2100,370
""...Еб твою мать!.." - подумал Эдип.",1966,230
"да чтож вы делаете звери
кричит евгений на зверей
и засмущались волк и суслик
и призадумался хомяк
road-man",2178,379
"Средство для битья паскуды.",3138,448
""Я такой же обычный человек,как и вы" - Кричал разъяренный Прохоров и кидался омарами в толпу.",3202,516
"Старожилы говорят, что не помнят такого сильного снегопада. Они вообще ни хрена не помнят. Возраст.",3023,480
"- О Боже, у меня воды отошли.
- Извините, а ваш сантехник может менее эмоционально чинить раковину?",3604,563
"Свадебный фотограф забыл фотовспышку, но не растерялся, и стал раскидывать вокруг молодоженов обогащенный уран.",2465,382
"- Привет, зачем в друзья добавляешься?
- не твое дело",5459,764
"Не ищите ту самую по клубам и барам. Та самая ночами спит дома. Врывайтесь в дома!",7043,1039
"Извини, я специально.",4826,725
"Если ты параноик, это ещё не значит, что за тобой не охотятся.",2314,344
"-Что ты с собой сделал?!!
-Ничего
-Не ври мне! Я вижу тебя насквозь!
-Да ничего я с собой не делал!
-А почему я тебя насквозь вижу тогда?!",4577,716
"Только сяду за работу — обязательно разбудят.",2327,400
"Погладил зебру - сбила машина.",2503,347
"Извините, у нас нет пончо вашего размера.",2512,339
"- Ваши мысли настолько гениальны, что санитары уже приехали!",3350,614
"В клуб любителей разбирать технику очень сложно дозвониться.",2287,314
"После совершения многих жизненных ошибок мне очень хочется построить машину времени и уебать ей себе по голове.",1781,250
"- Я когда женился, моя мама свинью заколола.
- На свадьбу?
- Нет. Психанула просто...",3601,530
"- Молодой человек, вы могли бы не курить в моем присутствии?
- Отъебитесь, курение и так убивает меня.",2304,308
"Все ваши бабы от бед.",2587,364
"Кролики думали, что это любовь, а на самом деле их разводили.",7217,1214
"Горький был в нашем городе проездом, а с 1968 года — проспектом.",3035,440
"Я никогда не следую традициям, как этого не делал мой отец и отец моего отца.",2146,296
"Когда мысль о чьей-то отрубленной голове расстраивает тебя - это любовь!",2305,321
"Бывает, придумаешь какую-нибудь необычную метафору — и несёшься стремительным муравьедом к столу, записывать.",4151,709
"Вчера на улице Ленина найден бездомный кот! Рыжий, ласковый. Котик мёрзнет и голодает! Вот номер его сбербанковской карты...",2082,355
"Вчера целый день провел в магазине. Но меня так никто и не купил.",2196,282
"Вежливый человек не перебивает татуировки.",2380,328
"Понарожают нормальных людей, а идиотам потом мучайся с ними.",3793,676
"Если кто-то обвиняет вас в молчаливости – не отвечайте.",3750,600
"Несмотря на то, что уже несколько миллионов лет женщина живет рядом с человеком, в ее поведении и образе жизни остается еще много загадочного и непонятного..",4101,851
"Единственное злачное место, которое я посещаю — это хлебный отдел.",3670,650
"Давай расставим все точки над Ϋ, Ä, Ö, и Ẅ",1820,246
"- Девочка, девочка, Гроб на Колесиках нашел твою улицу, теперь он ищет твой дом.
- Не, я задолбалась ждать. Отменяйте заказ.",2906,550
"Кто рано встает, бога нет.",2195,305
"Бумажный завод накрыл каменный и выиграл.",2102,264
"Пойдем со мной. Ты пожалеешь, но тебе понравится.",9151,1637
"Лошадь с сахарным диабетом ненавидит щедрых людей.",2119,298
"Клуб невеселых и отходчивых.",2623,386
"Тантрический тест на шивость.",2158,380
"— Хьюстон, у нас проблема.
— Хьюстон?
— Хуюстон.",3219,458
"- Ой, граната!!
- Да не бойся, она ручная.",3235,549
"Спасатель, не умеющий плавать, подбадривает утопающих весёлыми анекдотами.",2551,392
"70% русских женщин имитируют горящую избу и остановку коня на скаку.",2604,427
"Тяжело быть добрым. Постоянно злишься на тех, кто не добрый.",6334,1192
"Нет, я не разговариваю с собой. Но не потому, что я психически здоров. Просто я на себя обиделся.",3065,487
"Не ищите идеального человека. Сегодня я дома.",3010,515
"Почётный донор Иванов кончился.",2643,399
"Шизофреник Василий доводит свою жену в постели до абсурда.",3687,649
"Мои биологические часы украли цыгане.",2520,432
"Я люблю риторические вопросы. Это ли не здорово?",2379,401
"— Одно из главных качеств образованного человека - это капустный турник лапши.
— Ты хотел сказать "умение сформулировать свою мысль"?
— Да.",4213,759
"Памятник промоутеру не должен стоять на одном месте. Это неэффективно.",2226,300
"Девушка не вовремя сделала каменное лицо и утонула.",3543,591
"Я не упрямый. Просто я всегда прав.",1997,380
"«Пятиклассник Анатолий совсем не умеет пользоваться циркулем,» — сообщают круги, близкие к овалам.",1971,276
"Медведь раздавил лягушку и через несколько минут, возвращаясь, раздавил ее похороны.",2147,309
"Напиться бы с горя! Да, сука, всё хорошо!",3719,580
"Человек, который хотел жить вечно, обходил стороной Париж.",2196,312
"Не зная падежов, не говори глупостев.",3984,648
"Россия без гомофобии — моя голубая мечта.",2041,196
"Женщины всё портят. Вот прямо сейчас какая-нибудь женщина что-то портит.",5450,978
"— Бабушка, бабушка, а почему у тебя такие большие уши?
— У меня были тоннели.",5828,842
"Я рисую на салате, своим носом слово «хватит».",2949,401
""Сатана заставляет человека отправить убогое поздравление на стену вконтакте через не менее убогое приложение" Леша М. 9 лет,акварель",2022,258
"Записался в девятый кружок ада.",3108,496
"Плачь, плачь, танцуй, танцуй.
Ебать, ебать тут эхо, тут эхо!",2200,237
"Вы все виноваты, но я вас не виню.",1751,256
"Совет на случай зомби-апокалипсиса:
Зомби можно убить только точным выстрелом в голову.
Поэтому купи себе шлем заранее.",3481,723
